"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Face Pull",,"",0,"normal",20,17,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Face Pull",,"",1,"normal",20,15,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,28,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",15,14,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",15,12,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Shrug (Dumbbell)",,"",0,"normal",35,12,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Shrug (Dumbbell)",,"",1,"normal",35,12,,,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Plank",,"",0,"normal",,,,180,
"arms/shoulders","Jan 22, 2026, 6:45 PM","Jan 22, 2026, 7:59 PM","","Side Plank",,"",0,"normal",,,,55,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Leg Extension (Machine)",,"",0,"warmup",22.5,15,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Leg Extension (Machine)",,"",1,"normal",37.5,15,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Seated Calf Raise",,"",0,"normal",30,16,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Seated Calf Raise",,"",1,"normal",30,14,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Lying Leg Curl (Machine)",,"",0,"normal",40,18,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Lying Leg Curl (Machine)",,"",1,"normal",45,11,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Plank",,"",0,"normal",,,,175,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Goblet Squat",,"",0,"normal",17.5,16,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Goblet Squat",,"",1,"normal",17.5,15,,,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Dead Hang",,"",0,"normal",,,,38,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Dead Hang",,"",1,"normal",,,,33,
"legs","Jan 21, 2026, 6:18 PM","Jan 21, 2026, 7:29 PM","","Cycling",,"",0,"normal",,,,86,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,13,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,15,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Triceps Rope Pushdown",,"",0,"normal",20.4,15,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Triceps Rope Pushdown",,"",1,"normal",20.4,12,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,22,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,20,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,15,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",6.8,15,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Plank",,"",0,"normal",,,,180,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,20,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Triceps Pushdown",,"",0,"normal",20.4,15,,,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Dead Hang",,"",0,"normal",,,,38,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Dead Hang",,"",1,"normal",,,,25,
"arms/shoulders","Jan 20, 2026, 5:46 PM","Jan 20, 2026, 6:59 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",25,16,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Bench Press (Barbell)",,"",0,"normal",40,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Bench Press (Barbell)",,"",1,"normal",45,12,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Triceps Rope Pushdown",,"",0,"normal",20,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",10,12,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Triceps Pushdown",,"",0,"normal",22.5,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Triceps Pushdown",,"",1,"normal",20,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Plank",,"",0,"normal",,,,175,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Chest Fly (Machine)",,"",0,"warmup",37.5,15,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Chest Fly (Machine)",,"",1,"normal",45,12,,,
"chest triceps","Jan 18, 2026, 5:32 PM","Jan 18, 2026, 6:35 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,16,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Pull Up",,"",0,"normal",,15,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Pull Up",,"",1,"normal",,11,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,10,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,12,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,15,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,12,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Bicep Curl (Dumbbell)",,"",1,"dropset",25,14,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",25,14,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Hammer Curl (Cable)",,"",0,"normal",25,15,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Plank",,"",0,"normal",,,,180,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Lat Pulldown (Machine)",,"",0,"warmup",52.5,12,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Lat Pulldown (Machine)",,"",1,"normal",52.5,13,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",52.5,18,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",52.5,15,,,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Side Plank",,"",0,"normal",,,,55,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Dead Hang",,"",0,"normal",,,,24,
"back bicep","Jan 17, 2026, 5:38 PM","Jan 17, 2026, 6:53 PM","","Dead Hang",,"",1,"normal",,,,20,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",15,18,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",25,15,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shoulder Press (Dumbbell)",,"",2,"normal",25,13,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Face Pull",,"",0,"normal",20,17,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Face Pull",,"",1,"normal",22.5,15,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,28,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,22,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",10,18,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shrug (Dumbbell)",,"",0,"normal",30,15,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shrug (Dumbbell)",,"",1,"normal",35,12,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Shrug (Dumbbell)",,"",2,"normal",35,12,,,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Plank",,"",0,"normal",,,,175,
"arms/shoulders","Jan 16, 2026, 6:22 PM","Jan 16, 2026, 7:17 PM","","Dead Hang",,"",0,"normal",,,,33,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Leg Extension (Machine)",,"",0,"warmup",22.5,15,,,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Leg Extension (Machine)",,"",1,"normal",37.5,15,,,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Seated Calf Raise",,"",0,"normal",30,16,,,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Lying Leg Curl (Machine)",,"",0,"normal",40,18,,,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Plank",,"",0,"normal",,,,175,
"legs","Jan 15, 2026, 2:02 PM","Jan 15, 2026, 2:40 PM","","Goblet Squat",,"",0,"normal",15,15,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,17,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,10,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",20,15,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Triceps Rope Pushdown",,"",0,"normal",20,15,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,16,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",10,15,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,18,,,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Plank",,"",0,"normal",,,,175,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Side Plank",,"",0,"normal",,,,55,
"arms/shoulders","Jan 14, 2026, 2:18 PM","Jan 14, 2026, 3:08 PM","","Triceps Pushdown",,"",0,"normal",20,15,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Bench Press (Barbell)",,"",0,"normal",40,12,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,12,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,15,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,10,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Triceps Rope Pushdown",,"",0,"normal",18.1,11,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Triceps Rope Pushdown",,"",1,"normal",16.3,6,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Triceps Pushdown",,"",0,"normal",18.1,15,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Cable Fly Crossovers",,"",0,"normal",9.1,12,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Cable Fly Crossovers",,"",1,"normal",6.8,15,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Cable Fly Crossovers",,"",2,"normal",6.8,15,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Plank",,"",0,"normal",,,,175,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,16,,,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Dead Hang",,"",0,"normal",,,,31,
"chest triceps","Jan 7, 2026, 7:02 PM","Jan 7, 2026, 8:01 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",9.1,15,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Pull Up",,"",0,"normal",,14,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Pull Up",,"",1,"normal",,6,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Pull Up",,"",2,"normal",,6,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",41,16,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45,14,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45,12,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Bicep Curl (Barbell)",,"",1,"normal",25,12,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,15,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,11,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Bicep Curl (Dumbbell)",,"",2,"dropset",20,2,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,20,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Reverse Curl (Barbell)",,"",1,"normal",20,12,,,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Plank",,"",0,"normal",,,,175,
"back bicep","Jan 6, 2026, 6:55 PM","Jan 6, 2026, 7:53 PM","","Dead Hang",,"",0,"normal",,,,31,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Leg Extension (Machine)",,"",0,"warmup",18,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Leg Extension (Machine)",,"",1,"normal",36,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Leg Extension (Machine)",,"",2,"normal",36,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Lying Leg Curl (Machine)",,"",0,"normal",36,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Standing Calf Raise (Smith)",,"",0,"normal",40,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Standing Calf Raise (Smith)",,"",1,"normal",40,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Plank",,"",0,"normal",,,,175,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Side Plank",,"",0,"normal",,,,55,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Goblet Squat",,"",0,"normal",15,15,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Goblet Squat",,"",1,"normal",15,16,,,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Dead Hang",,"",0,"normal",,,,31,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Dead Hang",,"",1,"normal",,,,30,
"legs","Jan 4, 2026, 7:15 PM","Jan 4, 2026, 8:19 PM","","Lunge (Dumbbell)",,"",0,"normal",10,10,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Bench Press (Barbell)",,"",0,"normal",40,12,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Bench Press (Barbell)",,"",1,"normal",40,12,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Skullcrusher (Dumbbell)",,"",0,"normal",10,15,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Cable Fly Crossovers",,"",0,"normal",9.1,16,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Cable Fly Crossovers",,"",1,"normal",9.1,16,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Cable Fly Crossovers",,"",2,"normal",4.3,15,,,
"chest triceps","Dec 30, 2025, 7:23 PM","Dec 30, 2025, 8:00 PM","","Plank",,"",0,"normal",,,,175,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Pull Up",,"",0,"normal",,10,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Pull Up",,"",1,"normal",,8,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",41,15,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",41,15,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,10,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Hammer Curl (Cable)",,"",0,"normal",25,15,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,20,,,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Plank",,"",0,"normal",,,,175,
"back bicep","Dec 27, 2025, 8:05 PM","Dec 27, 2025, 8:43 PM","","Side Plank",,"",0,"normal",,,,55,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,20,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Bicep Curl (Barbell)",,"",1,"normal",25,15,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",20,18,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Triceps Rope Pushdown",,"",0,"normal",18.1,11,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Triceps Rope Pushdown",,"",1,"normal",18.1,15,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,18,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,18,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Plank",,"",0,"normal",,,,175,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Side Plank",,"",0,"normal",,,,55,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Triceps Pushdown",,"",0,"normal",18.1,15,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",9.1,15,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Overhead Triceps Extension (Cable)",,"",1,"normal",11.3,15,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",7.5,13,,,
"arms/shoulders","Dec 24, 2025, 7:40 PM","Dec 24, 2025, 8:36 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",5,5,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,20,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,15,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,15,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Triceps Pushdown",,"",0,"normal",20,19,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Push Up",,"",0,"normal",,26,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Push Up",,"",1,"normal",,10,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Cable Fly Crossovers",,"",0,"normal",10,18,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Cable Fly Crossovers",,"",1,"normal",7.5,11,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Cable Fly Crossovers",,"",2,"dropset",5,7,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Plank",,"",0,"normal",,,,175,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Decline Bench Press (Dumbbell)",,"",0,"normal",20,15,,,
"chest triceps","Dec 21, 2025, 6:22 PM","Dec 21, 2025, 7:31 PM","","Decline Bench Press (Dumbbell)",,"",1,"normal",30,12,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Pull Up",,"",0,"normal",,14,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Pull Up",,"",1,"normal",,9,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,12,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,16,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,20,,,
"back bicep","Dec 20, 2025, 6:18 PM","Dec 20, 2025, 7:42 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,12,,,
